MaterialState;Sample;Image;Precipitate#;area;axis_major_length;axis_minor_length;aspect_ratio;centroid-X;centroid-Y;area_in_nm2;radius_in_nm;BitSizeValue;DiskRadiusValue[pixel];OtsuThresholdValue[np];KernelValue;MaskSetValue;BG_LabelValue;Date
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;3;3414;124,0867127;37,8820162;3,275610044;523,301406;383,5169889;76,815;4,944792605;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;4;4531;95,29248222;61,94350566;1,538377288;570,7073494;626,3846833;101,9475;5,69656889;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;5;1848;53,82191324;44,13253316;1,219551868;696,8322511;247,0795455;41,58;3,638038629;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;6;781;41,37959604;24,78161769;1,669769768;901,3636364;284,7644046;17,5725;2,365058239;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;7;4424;81,85517728;69,70204989;1,174358249;980,7396022;1647,145344;99,54;5,628904518;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;8;293;26,02198879;14,68390015;1,772144222;990,3617747;177,4129693;6,5925;1,44860551;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;9;3805;155,6919809;34,09072698;4,566989168;1101,801577;469,4859396;85,6125;5,220278262;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;10;100;14,91653576;8,642740354;1,725903493;1085,15;7,35;2,25;0,846284375;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;11;97;13,62869818;9,100652531;1,497551756;1103,443299;31,51546392;2,1825;0,833493447;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;12;726;41,68308607;23,79727318;1,751590855;1127,524793;147,1556474;16,335;2,280261387;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;13;27542;568,2082895;63,3860665;8,964245944;1441,446845;366,5984678;619,695;14,04475151;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;14;1129;56,36131186;25,89763455;2,17631119;1287,709477;715,8680248;25,4025;2,843565875;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;15;8012;120,9224061;86,19152067;1,402950142;1334,061533;845,7189216;180,27;7,575072487;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;16;388;53,45720044;9,974228309;5,359532465;1385,757732;1167,409794;8,73;1,666986894;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;17;1844;58,95675948;41,88266363;1,407664995;1578,439262;1732,109544;41,49;3,634099225;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;18;1974;76,5602252;44,73614693;1,711372804;1636,026342;1691,435157;44,415;3,760017765;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;19;3343;116,9615497;40,59036208;2,881510382;1750,602453;545,9952139;75,2175;4,893104726;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;20;2941;110,439127;45,00847734;2,453740574;1747,713023;1395,797348;66,1725;4,589483734;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;21;2695;104,4357387;35,96324749;2,903957401;1853,076067;600,5595547;60,6375;4,393349033;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;22;2614;83,14645668;41,0200289;2,026972162;1926,217292;1546,30987;58,815;4,326822848;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;23;1330;107,1374625;17,52540482;6,113266064;1982,809023;670,5030075;29,925;3,086328457;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle4 DF 30s Spot 3 alpha 1 deltaE 15eV;24;1078;39,21435037;35,98497111;1,089742444;1970,168831;1732,668831;24,255;2,7785979;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;1;6449;140,4384744;62,0709883;2,26254613;138,6379284;524,1412622;145,1025;6,796143043;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;2;4107;302,0420193;17,9971091;16,78280759;208,5697589;1660,277331;92,4075;5,423487882;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;3;140;18,16544331;9,850698509;1,844076671;342,4285714;1731,278571;3,15;1,001337177;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;4;2882;73,09135756;50,60468514;1,444359497;543,0312283;310,3070784;64,845;4,543215224;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;5;3530;70,64473041;64,04028859;1,103129482;728,4600567;890,1966006;79,425;5,028097325;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;6;1751;66,91336047;36,34736209;1,840941313;757,6167904;397,877213;39,3975;3,541272898;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;7;2290;95,12550719;37,60536222;2,529572953;1093,327511;1889,958952;51,525;4,049804549;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;8;5785;117,7759139;64,0620363;1,838466598;1176,554365;1519,378392;130,1625;6,436770196;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;9;9518;153,5209047;81,06107589;1,893891773;1323,19647;743,4594453;214,155;8,25637049;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;10;1168;48,48711875;31,07550411;1,560300312;1448,030822;1409,762842;26,28;2,892262749;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;11;1686;81,96428829;29,04015105;2,822447038;1498,196323;1353,474496;37,935;3,474922378;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;12;14167;161,645454;118,2273429;1,367242552;1594,045458;1721,016023;318,7575;10,07291733;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;13;246;19,56949514;16,28838283;1,201438801;1640,235772;1432,292683;5,535;1,327345177;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;14;334;24,31850433;18,28547411;1,329935674;1647,323353;1406,568862;7,515;1,546641133;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;15;5095;366,0398273;19,2333184;19,03154826;1818,192542;1544,555054;114,6375;6,040715982;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;16;572;32,72053115;22,8606795;1,431301775;1881,125874;587,6416084;12,87;2,024017845;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;17;209;27,7894079;10,18861489;2,727496151;1947,449761;132,645933;4,7025;1,223459129;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle5 DF 30s Spot 3 alpha 1 deltaE 15eVb;18;277;28,76521026;12,71732979;2,261890723;1976,812274;89,3465704;6,2325;1,408497911;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;1;13703;209,7135432;86,0114783;2,438204149;248,1147924;1544,606364;308,3175;9,906589137;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;2;337;28,51807261;15,43883089;1,847165295;278,9732938;989,1038576;7,5825;1,553571599;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;3;133;19,01812918;9,070845335;2,096621481;376,8421053;820,2481203;2,9925;0,975982753;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;4;2266;54,40700813;53,59470244;1,015156455;398,505737;904,9739629;50,985;4,02852697;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;5;5244;106,6088416;63,72668257;1,672907444;438,9591915;1844,882532;117,99;6,128407907;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;6;653;40,807477;20,53673485;1,987047956;486,6921899;1721,863706;14,6925;2,162583641;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;7;1364;43,53509301;40,04534822;1,087144823;525,1876833;894,2888563;30,69;3,12552882;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;8;9499;153,3245411;88,64708536;1,729606117;697,5181598;149,1398042;213,7275;8,248125617;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;9;750;36,30952349;26,91582773;1,349002671;669,6613333;1383,26;16,875;2,317645212;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;10;2791;70,47506381;50,68615329;1,390420445;796,1977786;667,5904694;62,7975;4,470913226;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;11;375;33,88935583;16,35024765;2,072712081;846,7146667;672,1946667;8,4375;1,638822646;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;12;1174;46,46981345;32,51802051;1,429048039;979,4020443;32,83816014;26,415;2,89968199;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;13;13166;151,4957312;114,1147347;1,327573793;1128,890627;334,874981;296,235;9,710537016;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;14;895;44,50332479;25,97906037;1,713045975;1178,358659;46,23687151;20,1375;2,531790934;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;15;1338;59,21979332;36,08747314;1,641006925;1443,985052;1899,550075;30,105;3,095596731;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;16;9221;145,2085;83,36537861;1,74183219;1486,709793;718,2851101;207,4725;8,12653357;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;17;139;17,2681646;10,39289377;1,661535756;1446,100719;801,3669065;3,1275;0,997754564;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;18;162;24,13938935;8,568958863;2,817073782;1465,314815;227,8148148;3,645;1,077144157;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;19;217;27,77429845;10,512688;2,641978765;1462,728111;1928,483871;4,8825;1,246654731;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;20;1210;88,34775545;23,27337468;3,796087016;1483,771901;1915,076033;27,225;2,943804792;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;21;1024;42,34139714;31,02961674;1,364547861;1500,147461;949,8222656;23,04;2,708110001;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;22;142;23,62103583;7,731884382;3,05501669;1513,316901;255,2112676;3,195;1,008464222;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;23;11619;147,1064978;102,896407;1,429656312;1601,767192;62,16257854;261,4275;9,122223291;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;24;2391;79,64518061;38,68964222;2,058565963;1605,695525;1555,736512;53,7975;4,138148874;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;25;8009;126,635884;81,45607901;1,554652342;1775,841054;1553,381696;180,2025;7,573654155;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;26;1057;40,07104364;33,85864204;1,18348053;1738,465468;177,9337748;23,7825;2,751400528;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;27;295;23,97516578;16,04279391;1,494450774;1759,189831;1648,986441;6,6375;1,453541148;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;28;2801;87,81736892;52,84140545;1,661904489;1801,043199;1640,891467;63,0225;4,478915583;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;29;388;40,22155097;12,49812534;3,21820672;1785,17268;623,9639175;8,73;1,666986894;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;30;4466;79,90703658;71,64576858;1,115307131;1848,545678;1350,910882;100,485;5,655560884;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle6 DF 30s Spot 3 alpha 1 deltaE 15eVb;31;736;34,71373606;27,67329732;1,254412716;1901,197011;425,0122283;16,56;2,295911957;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;1;521;32,3372284;21,19714508;1,525546402;302,9097889;451,975048;11,7225;1,931680005;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;2;183;18,18626639;12,87262667;1,412785972;313,2076503;375,989071;4,1175;1,144832283;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;3;881;35,12329196;33,18973154;1,05825779;404,2009081;671,8683314;19,8225;2,511911169;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;4;4696;108,8452082;56,17612671;1,93757054;449,2312606;346,5870954;105,66;5,79936398;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;5;166;16,41944384;13,2228487;1,241747842;436,5301205;258,6506024;3,735;1,090361144;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;6;104;12,57484384;10,58526611;1,187957272;445,375;243,4519231;2,34;0,863044109;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;7;3185;85,3929989;47,82050435;1,785698417;563,8596546;187,533752;71,6625;4,776073934;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;8;941;51,30673244;23,73406905;2,161733512;556,2879915;299,7109458;21,1725;2,596038533;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;9;881;37,00196821;30,49321858;1,213449086;639,5550511;1103,583428;19,8225;2,511911169;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;10;827;37,35966718;28,81588054;1,296495768;647,1221282;145,547763;18,6075;2,433711406;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;11;1321;63,23879806;33,93600209;1,863472247;819,1725965;678,669947;29,7225;3,075868266;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;12;4439;85,70882443;66,66694034;1,285627089;996,7783285;1466,550574;99,8775;5,638439115;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;13;2221;63,62912366;44,75826982;1,421617143;1028,965331;1851,394417;49,9725;3,988325562;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;14;3642;88,10856149;54,02610891;1,630851514;1109,862713;323,3811093;81,945;5,107240314;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;15;1524;58,5431346;33,50737632;1,747171549;1121,891732;1532,185696;34,29;3,3037624;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;16;2857;81,62911639;45,7510739;1,7842011;1187,543577;426,9961498;64,2825;4,523467172;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;17;1273;64,63651343;27,56233759;2,345102741;1284,895522;639,8153967;28,6425;3,019468648;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;18;23433;535,8432458;85,00516731;6,303654975;1403,116886;409,2721803;527,2425;12,95478677;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;19;429;32,76233147;17,09506271;1,916479163;1325,937063;1983,955711;9,6525;1,752850871;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;20;728;37,72934579;25,45202976;1,482370803;1337,057692;1450,287088;16,38;2,283400082;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;21;1323;116,6228623;16,73928387;6,967016222;1353,509448;317,7369615;29,7675;3,078195825;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;22;136;16,77955739;10,67643415;1,571644348;1353,485294;961,6176471;3,06;0,986928696;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;23;1011;44,9363009;29,04233246;1,547269007;1409,541048;1456,555885;22,7475;2,690864942;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;24;498;34,24795962;18,77111927;1,824502797;1518,208835;1188,532129;11,205;1,8885609;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;25;2974;90,34417643;48,19225895;1,874661583;1556,740417;1085,459987;66,915;4,615160456;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;26;112;12,86709539;11,22879403;1,145901808;1561,964286;1181,053571;2,52;0,895623198;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;27;3904;103,0036514;58,89569693;1,74891642;1718,011527;44,68621926;87,84;5,287753814;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;28;99;12,40378702;10,18236735;1,21816338;1758,171717;72,16161616;2,2275;0,842042322;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;29;6302;146,7465923;72,11822758;2,034805862;1843,413837;1017,669629;141,795;6,71824012;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;30;391;37,21286728;14,09605607;2,63994887;1797,570332;980,9820972;8,7975;1,673419022;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;31;4159;88,39439878;60,70759667;1,456068163;1825,356576;159,6919933;93,5775;5,457714116;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;32;8403;140,1454475;77,67683766;1,804211548;1872,327026;314,441866;189,0675;7,757709353;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle7 DF 30s Spot 3 alpha 1 deltaE 15eVb;33;193;24,52984399;10,65788789;2,301567088;2009,134715;340,388601;4,3425;1,175695828;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;1;6442;102,9391721;80,70704091;1,275467058;112,0357032;1631,573114;144,945;6,79245364;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;2;15509;343,0720956;75,54058745;4,541559805;224,0379779;1534,207944;348,9525;10,53921394;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;3;255;23,18415224;15,00165972;1,54543915;333,1215686;1290,32549;5,7375;1,351407774;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;4;179;17,9947465;12,96810494;1,387615738;341,7765363;1267,994413;4,0275;1,132251327;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;5;247;20,83188447;15,56484368;1,338393427;354,6275304;958,9595142;5,5575;1,330040297;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;6;12314;262,5488817;65,60620611;4,001890937;444,7447621;1167,053598;277,065;9,391087723;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;7;2468;64,38647395;49,76482958;1,293814819;492,6880065;962,8290113;55,53;4,204253558;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;8;598;45,50311532;18,27129396;2,49041559;524,0618729;1017,906355;13,455;2,069507071;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;9;24388;326,4999892;104,1206822;3,13578419;628,217279;750,5091438;548,73;13,21613347;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;10;5875;113,1649205;66,61444664;1,698804481;566,4437447;433,2222979;132,1875;6,486646906;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;11;1602;77,35352106;27,26993277;2,836586423;644,2833958;1764,86829;36,045;3,387252551;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;12;1373;65,30018255;27,11020082;2,408694166;690,2833212;845,3503277;30,8925;3,135823362;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;13;1240;49,37860449;32,22749318;1,532188812;703,766129;1172,867742;27,9;2,980074802;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;14;862;41,78013649;27,89731073;1,497640289;720,0301624;1960,947796;19,395;2,48467709;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;15;10653;156,7131259;93,00441121;1,685007452;778,2407772;497,0257205;239,6925;8,734786339;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;16;285;25,59201929;14,34333795;1,784244322;736,8631579;1848,501754;6,4125;1,42869246;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;17;3893;76,63538809;65,18429433;1,175672589;765,3436938;68,49036733;87,5925;5,280299111;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;18;553;37,6289635;20,97193618;1,794253195;760,2477396;1920,600362;12,4425;1,990118278;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;19;134;14,80732773;11,54529016;1,28254271;768,7537313;615,0970149;3,015;0,97964499;4;8;Otsu;3;255;0;05.04.2023
190C-2500h;Sample2;Stelle8 DF 30s Spot 3 alpha 1 deltaE 15eV;20;686;61,61516809;15,06557386;4,089798946;808,0816327;1862,253644;15,435;2,216554329;4;8;Otsu;3;255;0;05.04.2023
