,area,centroid,mean_radius_edge_distance,mean_radius_circle_area,radius_minor_axis_ellipsis,aspect_ratio
513,8.147138473658995,POINT (279.33125481860424 4.863957104792721),1.6839246501859813,1.610377198135262,1.825617805237713,1.7023188079099356
514,3.9556501273423277,POINT (95.7507768797519 3.004525338165805),1.1257364578359375,1.1221062970223603,1.5528487899813943,1.103337117477793
515,25.38476829687433,POINT (273.7546038157054 2.2025151457763403),3.331642420496965,2.8425732545318807,1.7668602653637262,4.990171613025134
516,1.5436683423774937,POINT (237.10030164817968 0.2552242757131656),1.3035725241600888,0.7009742465795022,0.3930232596375982,7.45256455002183
517,9.50856819228359,POINT (16.93318041053673 298.6970390476865),2.0780792519489717,1.739733099948553,1.4568050731957218,3.0797398273617618
518,3.6018927988808187,POINT (90.4477355686859 292.034675974931),1.1488756974601835,1.070755848388403,1.1682809453715133,1.8605736305582736
519,8.10425879748184,POINT (131.17239787264003 290.10683126562344),1.6181916101831941,1.6061337725826044,1.7869557516941492,1.7349898893438112
520,11.899110139159848,POINT (121.89175029775586 290.49488003329117),1.9533325223228968,1.9461768660849819,2.379403917135489,1.359202037823196
521,7.514663250045993,POINT (259.82642700668754 288.97521481568407),1.5957685974002496,1.5466064799526915,1.9426680857695169,1.363847365839366
522,1.9081455898832909,POINT (125.1561626023456 288.30455914072775),0.7898036384997431,0.7793469096223148,1.1115052199941275,1.135577149673953
523,7.643302278577453,POINT (111.04137199929019 288.6106223898716),1.5731642885319448,1.5597880235347037,1.9325746782063158,1.356933586272547
524,3.323174903729327,POINT (162.6881470195709 285.72717492628476),1.0752861423814386,1.0284937653553918,1.322462709150734,1.44217589259891
525,4.770363974708228,POINT (261.2640344074603 282.34276501322046),1.2342534280842083,1.2322556609099555,1.554815395294335,1.2969914280178214
526,4.277247698670972,POINT (151.0262262113859 282.2577582151072),1.2052384696016316,1.1668291340825518,1.2629378709335475,1.7823829424666955
527,4.909722922283974,POINT (40.96117175243567 282.1776714099807),1.2596528135109895,1.2501253315512648,1.1081918491543743,2.6878550932099343
528,7.557542926223148,POINT (257.22806211963615 277.41477275693677),1.5509682305161556,1.5510127751489355,2.0544065357918764,1.3106736993666783
529,8.415136449766196,POINT (41.11901097627962 273.5733564623981),1.638872792822737,1.636649359376084,2.1939313412634727,1.1568086895354242
530,4.137888751095226,POINT (30.107476391091243 271.47989617596943),1.1851300721690234,1.147663233445382,1.3464186201159367,1.447516503144414
531,2.122543970769054,POINT (121.68235631422561 270.74146796898407),0.8560361611661503,0.8219651633467131,1.014347342214144,1.4380758183283515
532,7.1716258406287725,POINT (255.2003824931356 268.13569760077564),1.4733462906474537,1.5108935783447082,1.6814051065085553,1.6991580230580416
533,2.068944375547613,POINT (133.54631432597503 266.0019127496475),0.845572496682749,0.8115204548877093,1.058878416487958,1.2916541843880012
534,2.1011041326804776,POINT (69.36040823952276 265.708828364708),0.8734073444212942,0.817803287676086,0.9151618012661905,1.8033495207468944
535,2.712139518204902,POINT (255.36931663504234 265.2609081601673),0.9734351068853944,0.9291398287418118,1.0402818295549898,1.6741046165954658
536,7.1073063263630445,POINT (56.999962480853924 263.15341314372245),1.5756296371598213,1.5041030110394555,1.6531725140420654,1.70719425305269
537,9.401369001840708,POINT (197.9236518528947 261.6520962041964),1.7301668756166257,1.7298984643463136,2.5044922571707278,1.1308314601724252
538,1.56510818046607,POINT (189.89020413262384 258.96698935105377),0.7226763548686922,0.7058253373104953,0.8665847738476137,1.4113326408257683
539,6.828588431211552,POINT (36.29877365636676 258.8426317748039),1.4655617689779339,1.4743158434795778,1.8167227855862702,1.352900601219692
540,1.1791910948716966,POINT (192.0033461058682 257.34726839905437),0.6506940509321648,0.6126566601266563,0.8416358515287142,1.3312864883391906
541,1.5222285042889174,POINT (257.45511432936496 256.75049425388727),0.7470120804820888,0.6960893491111089,0.9431133957642029,1.3514492512551333
542,3.140936279976428,POINT (68.05710456517777 256.3303921749567),1.1193285034424392,0.9998955294378687,0.9992107625785214,2.155798039546089
543,16.079878566432228,POINT (57.7627973498702 256.1657462079525),2.260921235425214,2.262384652602253,3.1448827629273315,1.137430383847185
544,5.7887562839156015,POINT (165.68197380436789 255.00762318058142),1.348275221340312,1.357430791561352,1.7587842151808972,1.2089747442697145
545,11.00935685848393,POINT (169.21717300915324 244.59889358131196),1.8566342669376943,1.872000835625015,2.1171590778762415,1.646899698387231
546,6.0031546648013645,POINT (144.8320921392845 237.11261981470238),1.3657693306320342,1.3823398562208262,1.870567536078276,1.1523006252350427
547,3.3553346608621912,POINT (56.09641352962381 235.96948297164695),1.0718703990806915,1.0334583658801026,1.4424523170570096,1.1686043005900149
548,8.726014102050556,POINT (14.364072304136632 230.75334507563778),1.655857707393967,1.666606298938614,2.1992684110709595,1.2404161538697465
549,6.667789645547231,POINT (146.90018912052614 229.06809181401397),1.488303831379186,1.4568539265045062,1.5838627651855959,1.659519965919132
550,7.932740092773232,POINT (164.46992003067928 228.38726861194988),1.6289388303292403,1.5890467570390245,1.8709805615682626,1.47723861110076
551,5.413559117365516,POINT (152.37050543374355 226.34742132100732),1.3713470372229584,1.3127030839065776,1.2752251765478875,2.1346845263729413
552,16.208517594963688,POINT (280.8702723134368 224.14647124920563),2.3074335747774244,2.271416164171784,2.4233570092947785,1.871589481614018
553,8.072099040348977,POINT (146.95194866263847 221.21212156851124),1.622677859164151,1.6029438314544178,2.019138475228536,1.3109086317116787
554,23.155025135662395,POINT (265.79684247613216 222.20012992192756),2.7286799848322008,2.714861583122703,3.35666118684773,1.299158984001426
555,2.8086187896034955,POINT (150.53675938198586 220.31518968803283),1.0090421477181406,0.9455216164913125,0.9168290316499985,2.2086888055563914
556,15.372363909509211,POINT (26.551050878718314 217.75432792713286),2.239329300753737,2.2120523064366466,2.340540660453388,1.8276342823347693
557,5.006202193682567,POINT (198.34226891583498 212.20881369161145),1.2689705035135106,1.2623484663452247,1.747016016038957,1.0900872212641473
558,6.774988835990111,POINT (109.91994318304747 207.12305269555384),1.5117236947343144,1.4685182754329158,1.5244713088428783,1.94181720422864
559,12.681664229392883,POINT (248.93779562742458 205.69339846267297),2.010665433470672,2.0091538262360844,1.9797818902955746,2.275707508534654
560,4.266527779626684,POINT (222.51293310672798 201.88904980543867),1.2211576889626887,1.1653660248749964,1.3960598270281344,1.5046197593498578
561,32.1168774566873,POINT (288.13035913441416 203.85487674129936),3.146549842028446,3.1973613508355427,4.084677815970534,1.2254209986975066
562,1.425749232890324,POINT (139.59589735121654 200.25889190067923),0.7025526725418779,0.6736691146608592,1.0087246941258767,1.053150769902388
563,1.6615874518646634,POINT (111.1971463289953 195.67972072785903),0.7781522258757614,0.7272549158908833,0.7648389875063735,1.9494507029721904
564,5.134841222214023,POINT (139.69320502628364 195.80519257905834),1.2976082704636662,1.2784642056056095,1.6748002649979807,1.282846319983371
565,35.05413527482225,POINT (245.6041480137759 197.704084322458),3.45684836182712,3.3403709089859874,3.325646508433777,2.2395875873434816
566,78.10533015668346,POINT (37.80149656821336 197.30491435897144),4.962849167056193,4.98615069492703,6.463755093626215,1.268577508977449
567,15.543882614217818,POINT (10.642900684311469 192.65907853177902),2.2812566096662032,2.2243586729180786,2.4470680699306104,1.7135451407813496
568,8.822493373449149,POINT (169.09641589921418 190.9588838913461),1.7031896009297036,1.6757943971620881,2.185665756058652,1.2389219571684593
569,9.883765358833678,POINT (293.2577681205277 187.27220134695665),1.7669034774375219,1.773724957945183,2.3045117331849667,1.1453828384031608
570,4.3094074558038375,POINT (190.18480743378845 186.57934149262024),1.2440418208893647,1.171207495184563,1.191153759134174,2.060020025627096
571,4.856123327062532,POINT (91.66250468964873 185.45639234952318),1.256188602846048,1.2432827769786428,1.403557653944186,1.6625648182926938
572,5.552918064941261,POINT (57.29681147491149 184.44544769340268),1.3630129622413352,1.3294919019081568,1.5361443209884442,1.508455464689274
573,1.640147613776087,POINT (100.50903841755748 183.63196231200803),0.7879498623427144,0.7225477148712618,0.8584495620283373,1.6052546374482064
574,5.4778786316312456,POINT (253.96117811333644 182.4585673513945),1.3444453890841663,1.320478293560012,1.4943183101127648,1.5921632412482676
575,25.867164653867302,POINT (197.04018154348822 183.08729129051497),2.8836852277230585,2.869455390290965,3.572751813415191,1.309685125194023
576,7.954179930861809,POINT (136.44945758171485 179.68582740409997),1.606082654750467,1.5911926685596607,2.0240312203771063,1.2851765526782783
577,1.4793488281117648,POINT (227.9792500682499 177.87482984558395),0.7290252242951004,0.6862152410886689,0.9140418601633475,1.4167615514464775
578,2.776459032470631,POINT (126.02690414975046 176.50004183900865),0.9582491596088888,0.940092739371858,1.1076873455368987,1.5453434044743637
579,3.280295227552174,POINT (172.3080673323932 174.17361104225407),1.0226316930309363,1.0218367778326265,1.3006715870381325,1.357745786996457
580,4.566685512866751,POINT (124.58175595636384 167.39664861741767),1.220539611735562,1.2056621192679902,1.6103517455051406,1.202138837168383
581,4.695324541398211,POINT (172.69001296155798 166.6605745026646),1.2363839847588198,1.2225253454912186,1.3757830323586488,1.744896499930938
582,5.231320493612617,POINT (66.75450857557722 165.50394969067122),1.3151356478232374,1.290418936203574,1.6081497337756765,1.4185791412502322
583,29.136739962375195,POINT (180.2848634092552 166.4268875913181),2.972598285742095,3.045408409588171,2.851541120156083,2.4192104926417093
584,2.572780570629156,POINT (262.64509947473806 164.0252191434304),0.944745209196495,0.9049538610409013,0.9996045902510069,1.7386967040458663
585,5.552918064941263,POINT (36.864327574155965 164.24437697709294),1.3144144208776192,1.329491901908157,1.5878897942644012,1.5123216548667593
586,6.2175530456871275,POINT (159.8327668315892 159.91750732197843),1.444421148013245,1.4068079479141247,1.633294768439883,1.5676148743142353
587,6.807148593122975,POINT (196.371730706964 157.51900735075085),1.5262262363325152,1.4719995563562935,1.7544158375768315,1.4799915913864485
588,4.1593285891838025,POINT (122.81697825219523 156.05561339586362),1.1670772732130523,1.1506326128804463,1.4092748027872632,1.3769940673895733
589,7.160905921584485,POINT (139.38770869775803 154.6875750364925),1.5623517443289672,1.5097639381282062,1.7075235304241423,1.59756965090346
590,4.287967617715261,POINT (123.36654812403025 152.6175684926659),1.1768529400323535,1.1682904109658372,1.55166550382245,1.1995481581649925
591,2.562060651584868,POINT (143.30611848245104 148.75605383403132),0.9857457240675115,0.9030665725194061,0.9322595512301618,1.91472095877091
592,10.719919044288151,POINT (135.6119200930893 149.48935267284506),1.8706319192870542,1.8472293335931007,2.1752752485980675,1.4409618340063592
593,4.716764379486786,POINT (279.46220692606136 146.30989972461353),1.2865276190898467,1.2253133202533126,1.2874586194871345,1.854705437683168
594,5.081241626992584,POINT (184.10766400541442 139.43253953830353),1.285650045267009,1.2717741324466185,1.3005655045444686,1.996936409179187
595,6.035314421934228,POINT (273.3222853998732 138.01536491391502),1.4235537680035615,1.386037606535001,1.4923073955846173,1.7941828527603192
596,8.29721734027903,POINT (90.5018234812012 137.62332366857416),1.6839237297688185,1.6251419344864597,1.80131221190735,1.6757361678466924
597,12.23142762953278,POINT (291.4254336319504 135.82046910483095),2.006722989460015,1.9731660691948492,2.4572695302754113,1.3597599114298466
598,1.5222285042889174,POINT (143.01175282161 134.00670825700524),0.7278225096565757,0.6960893491111089,0.8766076178112385,1.5175077119891387
